,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
955,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,European,eighth decade human stage,1,0.00020570459996626446
956,All — Cells of the adult human heart,mature NK T cell,CL:0000814,female,European,eighth decade human stage,2,0.0004114091999325289
957,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,female,European,eighth decade human stage,1,0.00020570459996626446
958,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,female,European,eighth decade human stage,7,0.0014399321997638512
959,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,eighth decade human stage,5,0.0010285229998313221
960,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,female,European,eighth decade human stage,11,0.002262750599628909
961,All — Cells of the adult human heart,regular atrial cardiac myocyte,CL:0002129,female,European,eighth decade human stage,1700,0.3496978199426496
962,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,female,European,eighth decade human stage,5,0.0010285229998313221
963,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,eighth decade human stage,253,0.05204326379146491
964,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,eighth decade human stage,153,0.03147280379483846
965,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,female,European,eighth decade human stage,16,0.0032912735994602314
966,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,eighth decade human stage,62,0.012753685197908397
967,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,eighth decade human stage,70,0.014399321997638511
968,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,eighth decade human stage,77,0.015839254197402362
969,All — Cells of the adult human heart,native cell,CL:0000003,female,European,fifth decade human stage,150,0.030855689994939667
970,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,fifth decade human stage,593,0.12198282777999482
971,All — Cells of the adult human heart,mast cell,CL:0000097,female,European,fifth decade human stage,10,0.0020570459996626443
972,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,fifth decade human stage,18,0.00370268279939276
973,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,fifth decade human stage,220,0.04525501199257818
974,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,fifth decade human stage,87,0.017896300197065007
975,All — Cells of the adult human heart,B cell,CL:0000236,female,European,fifth decade human stage,1,0.00020570459996626446
976,All — Cells of the adult human heart,dendritic cell,CL:0000451,female,European,fifth decade human stage,7,0.0014399321997638512
977,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,fifth decade human stage,1,0.00020570459996626446
978,All — Cells of the adult human heart,natural killer cell,CL:0000623,female,European,fifth decade human stage,15,0.0030855689994939667
979,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,fifth decade human stage,261,0.05368890059119502
980,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,European,fifth decade human stage,4,0.0008228183998650578
981,All — Cells of the adult human heart,mature NK T cell,CL:0000814,female,European,fifth decade human stage,11,0.002262750599628909
982,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,female,European,fifth decade human stage,1,0.00020570459996626446
983,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,female,European,fifth decade human stage,12,0.0024684551995951733
984,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,fifth decade human stage,19,0.003908387399359024
985,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,female,European,fifth decade human stage,2,0.0004114091999325289
986,All — Cells of the adult human heart,regular atrial cardiac myocyte,CL:0002129,female,European,fifth decade human stage,576,0.11848584958056832
987,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,female,European,fifth decade human stage,6,0.0012342275997975867
988,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,fifth decade human stage,116,0.023861733596086676
989,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,fifth decade human stage,46,0.009462411598448165
990,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,female,European,fifth decade human stage,2,0.0004114091999325289
991,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,fifth decade human stage,20,0.004114091999325289
992,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,fifth decade human stage,298,0.061299970789946805
993,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,fifth decade human stage,59,0.012136571398009601
994,All — Cells of the adult human heart,native cell,CL:0000003,female,European,human late adulthood stage,218,0.04484360279264565
995,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,human late adulthood stage,704,0.14481603837625018
996,All — Cells of the adult human heart,mesothelial cell,CL:0000077,female,European,human late adulthood stage,20,0.004114091999325289
997,All — Cells of the adult human heart,mast cell,CL:0000097,female,European,human late adulthood stage,3,0.0006171137998987933
998,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,human late adulthood stage,200,0.04114091999325289
999,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,human late adulthood stage,281,0.05780299259052031
1000,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,human late adulthood stage,87,0.017896300197065007
1001,All — Cells of the adult human heart,B cell,CL:0000236,female,European,human late adulthood stage,1,0.00020570459996626446
1002,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,human late adulthood stage,3,0.0006171137998987933
1003,All — Cells of the adult human heart,natural killer cell,CL:0000623,female,European,human late adulthood stage,9,0.00185134139969638
1004,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,human late adulthood stage,1185,0.24375995096002334
1005,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,European,human late adulthood stage,11,0.002262750599628909
1006,All — Cells of the adult human heart,mature NK T cell,CL:0000814,female,European,human late adulthood stage,2,0.0004114091999325289
1007,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,female,European,human late adulthood stage,2,0.0004114091999325289
1008,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,female,European,human late adulthood stage,1,0.00020570459996626446
1009,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,human late adulthood stage,3,0.0006171137998987933
1010,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,female,European,human late adulthood stage,5,0.0010285229998313221
1011,All — Cells of the adult human heart,regular atrial cardiac myocyte,CL:0002129,female,European,human late adulthood stage,1307,0.26885591215590765
1012,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,female,European,human late adulthood stage,5,0.0010285229998313221
1013,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,human late adulthood stage,577,0.11869155418053458
1014,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,human late adulthood stage,100,0.020570459996626444
1015,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,female,European,human late adulthood stage,9,0.00185134139969638
1016,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,human late adulthood stage,98,0.020159050796693917
1017,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,human late adulthood stage,21,0.004319796599291554
1018,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,human late adulthood stage,200,0.04114091999325289
1019,All — Cells of the adult human heart,native cell,CL:0000003,female,European,human middle aged stage,555,0.11416605298127677
1020,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,human middle aged stage,607,0.1248626921795225
1021,All — Cells of the adult human heart,mast cell,CL:0000097,female,European,human middle aged stage,63,0.01295938979787466
1022,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,human middle aged stage,212,0.04360937519284806
1023,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,human middle aged stage,406,0.08351606758630337
1024,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,human middle aged stage,146,0.03003287159507461
1025,All — Cells of the adult human heart,B cell,CL:0000236,female,European,human middle aged stage,3,0.0006171137998987933
